노선ID,노선번호,정류소순번,정류소명,노드ID
5291502100,사상구2-1,5,주례동일2차아파트,195330101
5291502100,사상구2-1,6,주례청구아파트후문,195340201
5291502100,사상구2-1,9,주례동일1차아파트,195350201
5200016000,16,11,엄궁한신1차아파트,195360401
5200068000,68,46,엄궁한신1차아파트,195360401
5200126000,126,45,엄궁한신1차아파트,195360401
5200128100,128-1,76,엄궁한신1차아파트,195360401
5200138000,138,117,엄궁한신1차아파트,195360401
5200138100,138-1,134,엄궁한신1차아파트,195360401
5200338000,338,88,엄궁한신1차아파트,195360401
5200123000,123,77,엄궁아파트,195410301
5200077000,77,10,서감초등학교,195460101
5200110000,110,9,서감초등학교,195460101
5291502200,사상구2-2,5,주례현대아파트,195470101
5291502200,사상구2-2,20,주례현대아파트,195470301
5291502200,사상구2-2,11,부산보훈병원,195480201
5291502200,사상구2-2,6,양지1공원,195500101
5291502200,사상구2-2,7,백운사,195510101
5291502200,사상구2-2,8,양지마을,195530101
5291502200,사상구2-2,9,창신주택,195560101
5291502200,사상구2-2,10,양지공원,195590301
5290509000,부산진구9,15,주례한일유앤아이아파트,195610101
5291502200,사상구2-2,16,주례한일유앤아이아파트,195610101
5291502000,사상구2,28,주례럭키아파트,195620201
5291502000,사상구2,3,동주초등학교,195630101
5291503000,사상구3,20,동주초등학교,195630101
5291503100,사상구3-1,19,동주초등학교,195630101
5291502000,사상구2,4,주례열린도서관,195640101
5291502000,사상구2,26,동주초등학교,195640301
5291503000,사상구3,4,동주초등학교,195640301
5291503100,사상구3-1,4,동주초등학교,195640301
5291502000,사상구2,25,주례열린도서관,195650201
5291502000,사상구2,6,동서대KIT생활관,195660101
5291502000,사상구2,5,동서대글로벌빌리지,195660102
5291502000,사상구2,7,동서대후문,195660103
5291502000,사상구2,8,경남정보대입구,195680201
5291502000,사상구2,21,경남정보대입구,195700101
5291502000,사상구2,9,주례2동행정복지센터,195700201
5291505100,사상구5-1,12,냉정역5번출구,195730101
5291505200,사상구5-2,4,냉정역5번출구,195730101
5291502000,사상구2,10,냉정역,195740102
5291505000,사상구5,6,냉정역,195740102
5291505100,사상구5-1,1,냉정역,195740102
5291505100,사상구5-1,18,냉정역,195740102
5291505200,사상구5-2,10,냉정역,195740102
5291506000,사상구6,2,냉정역,195740102
5291502000,사상구2,20,주례2동행정복지센터,195750301
5291505000,사상구5,5,트윈빌딩,195750401
5291505100,사상구5-1,9,트윈빌딩,195750401
5291505100,사상구5-1,17,트윈빌딩,195750401
5291505200,사상구5-2,9,트윈빌딩,195750401
5291505200,사상구5-2,20,트윈빌딩,195750401
5291505000,사상구5,7,태화주유소,195800103
5291505100,사상구5-1,2,태화주유소,195800103
5291505200,사상구5-2,11,태화주유소,195800103
5291506000,사상구6,3,태화주유소,195800103
5291502000,사상구2,11,냉정시장,195810201
5291502000,사상구2,19,냉정역,195810401
5291502000,사상구2,18,냉정시장,195820201
5291502000,사상구2,12,경남정보대학교,195830201
5291502000,사상구2,13,광우맨션,195850101
5291502000,사상구2,17,주례중학교,195850201
5291502000,사상구2,14,주례여자고등학교,195860101
5291502100,사상구2-1,7,주례청구아파트110동,195880201
5291502100,사상구2-1,8,주례청구아파트정문,195880202
5291503000,사상구3,12,일신주택,195900101
5291503000,사상구3,11,일신주택입구,195900102
5291503000,사상구3,10,주례벽산아파트,195900103
5291503000,사상구3,13,일신주택입구,195910101
5291503000,사상구3,14,주례벽산아파트,195910102
5291505200,사상구5-2,16,동서대입구,195930101
5291505000,사상구5,1,동서대학교,195930102
5291505100,사상구5-1,5,동서대학교,195930102
5291505200,사상구5-2,15,동서대학교,195930102
5291507000,사상구7,9,구)부산솔빛학교,195940101
5291507000,사상구7,8,조광페인트,195950101
5291507000,사상구7,38,사상중앙병원,195960201
5291507000,사상구7,7,사상중앙병원,195980101
5290510100,부산진구10-1,19,구학초등학교,196010101
5200031000,31,77,모라주공아파트,196040101
5200148000,148,57,모라주공아파트,196040101
5200338000,338,63,모라주공아파트,196040101
5200077000,77,106,럭키슈퍼,196060201
5200077000,77,107,감전동행정복지센터,196060202
5200031000,31,78,모라주공아파트,196070201
5200148000,148,58,모라주공아파트,196070201
5200338000,338,64,모라주공아파트,196070201
5291419000,강서구19,22,시내버스종점,196070202
5200077000,77,101,파라곤호텔,196080101
5200110000,110,92,파라곤호텔,196080101
5203003000,3003,26,파라곤호텔,196080101
5200037000,37,73,원자력의학원,196140201
5200182000,182,32,원자력의학원,196140201
5200187000,187,32,원자력의학원,196140201
5200188000,188,136,원자력의학원,196140201
5200302000,302,60,원자력의학원,196140201
5203008000,3008,7,원자력의학원,196140201
5203008F00,3008-F,7,원자력의학원,196140201
5200037000,37,45,원자력의학원,196140202
5200182000,182,94,원자력의학원,196140202
5200187000,187,78,원자력의학원,196140202
5200188000,188,35,원자력의학원,196140202
5200302000,302,61,원자력의학원,196140202
5203008000,3008,89,원자력의학원,196140202
5203008F00,3008-F,90,원자력의학원,196140202
5200037000,37,71,좌천삼거리,196170301
5200182000,182,29,좌천삼거리,196170301
5200187000,187,29,좌천삼거리,196170301
5200188000,188,134,좌천삼거리,196170301
5200302000,302,57,좌천삼거리,196170301
5203008000,3008,5,좌천삼거리,196170301
5203008F00,3008-F,5,좌천삼거리,196170301
5200037000,37,72,장안제일고등학교,196170302
5200182000,182,30,장안제일고등학교,196170302
5200187000,187,30,장안제일고등학교,196170302
5200188000,188,135,장안제일고등학교,196170302
5200302000,302,58,장안제일고등학교,196170302
5203008000,3008,6,장안제일고등학교,196170302
5203008F00,3008-F,6,장안제일고등학교,196170302
5291603000,기장군3,30,장안제일고등학교,196170303
5291603000,기장군3,64,장안제일고등학교,196170303
5291608000,기장군8,25,장안제일고등학교,196170303
5291657000,기장군57,3,장안제일고등학교,196170303
5291603000,기장군3,29,좌천삼거리,196170304
5291603000,기장군3,63,좌천삼거리,196170304
5291608000,기장군8,24,좌천삼거리,196170304
5291657000,기장군57,2,좌천삼거리,196170304
5291611000,기장군11,50,안평.고촌,196180102
5200036000,36,37,고촌주택단지,196180202
5200073000,73,56,고촌주택단지,196180202
5200183000,183,23,고촌주택단지,196180202
5200187000,187,108,고촌주택단지,196180202
5200183F00,183-F,23,고촌주택단지,196180202
5200036000,36,112,철마삼거리,196190101
5200183000,183,88,철마삼거리,196190101
5200187000,187,7,철마삼거리,196190101
5200188000,188,90,철마삼거리,196190101
5200183F00,183-F,92,철마삼거리,196190101
5200036000,36,111,안평차량기지,196190102
5200073000,73,65,안평차량기지,196190102
5200183000,183,87,안평차량기지,196190102
5200187000,187,6,안평차량기지,196190102
5200188000,188,89,안평차량기지,196190102
5200183F00,183-F,91,안평차량기지,196190102
5291611000,기장군11,52,철마삼거리,196190103
5291611000,기장군11,51,안평차량기지,196190104
5200036000,36,36,안평역.고촌마을,196190201
5200073000,73,55,안평역.고촌마을,196190201
5200183000,183,22,안평역.고촌마을,196190201
5200187000,187,107,안평역.고촌마을,196190201
5200188000,188,83,안평역.고촌마을,196190201
5200183F00,183-F,22,안평역.고촌마을,196190201
5291611000,기장군11,20,안평.고촌,196190202
5200036000,36,107,대진여객.고촌역,196200101
5200073000,73,61,대진여객.고촌역,196200101
5200183000,183,83,대진여객.고촌역,196200101
5200187000,187,2,대진여객.고촌역,196200101
5200183F00,183-F,87,대진여객.고촌역,196200101
5200036000,36,110,안평역.고촌마을,196200102
5200073000,73,64,안평역.고촌마을,196200102
5200183000,183,86,안평역.고촌마을,196200102
5200187000,187,5,안평역.고촌마을,196200102
5200188000,188,88,안평역.고촌마을,196200102
5200183F00,183-F,90,안평역.고촌마을,196200102
5200036000,36,109,고촌주택단지,196200103
5200073000,73,63,고촌주택단지,196200103
5200183000,183,85,고촌주택단지,196200103
5200187000,187,4,고촌주택단지,196200103
5200188000,188,85,고촌주택단지,196200103
5200188000,188,87,고촌주택단지,196200103
5200183F00,183-F,89,고촌주택단지,196200103
5200189000,189,1,고촌역.대진여객,196200201
5200189100,189-1,1,고촌역.대진여객,196200201
5200036000,36,39,대진여객.고촌역,196200301
5200073000,73,58,대진여객.고촌역,196200301
5200115100,115-1,1,대진여객.고촌역,196200301
5200129100,129-1,1,대진여객.고촌역,196200301
5200183000,183,25,대진여객.고촌역,196200301
5200187000,187,110,대진여객.고촌역,196200301
5200183F00,183-F,25,대진여객.고촌역,196200301
5291611000,기장군11,23,고촌역,196200303
5200073000,73,66,안평삼거리,196210101
5200036000,36,34,철마삼거리,196210301
5200183000,183,20,철마삼거리,196210301
5200187000,187,105,철마삼거리,196210301
5200188000,188,81,철마삼거리,196210301
5200183F00,183-F,20,철마삼거리,196210301
5291611000,기장군11,19,철마삼거리,196210302
5291611000,기장군11,15,만화리입구,196220301
5291611000,기장군11,16,만화리,196220302
5200036000,36,31,만화리입구,196230301
5200183000,183,17,만화리입구,196230301
5200187000,187,102,만화리입구,196230301
5200188000,188,78,만화리입구,196230301
5200183F00,183-F,17,만화리입구,196230301
5200036000,36,115,만화리입구,196240201
5200183000,183,91,만화리입구,196240201
5200187000,187,10,만화리입구,196240201
5200188000,188,93,만화리입구,196240201
5200183F00,183-F,95,만화리입구,196240201
5200036000,36,114,농업기술센터,196250101
5200183000,183,90,농업기술센터,196250101
5200187000,187,9,농업기술센터,196250101
5200188000,188,92,농업기술센터,196250101
5200183F00,183-F,94,농업기술센터,196250101
5291611000,기장군11,54,농업기술센터,196250102
5200036000,36,32,농업기술센터,196250301
5200183000,183,18,농업기술센터,196250301
5200187000,187,103,농업기술센터,196250301
5200188000,188,79,농업기술센터,196250301
5200183F00,183-F,18,농업기술센터,196250301
5200036000,36,33,만화리영락동산,196250302
5200183000,183,19,만화리영락동산,196250302
5200187000,187,104,만화리영락동산,196250302
5200188000,188,80,만화리영락동산,196250302
5200183F00,183-F,19,만화리영락동산,196250302
5291611000,기장군11,17,농업기술센터,196250303
5291611000,기장군11,18,만화리영락동산,196250304
5200036000,36,113,만화리영락동산,196260101
5200183000,183,89,만화리영락동산,196260101
5200187000,187,8,만화리영락동산,196260101
5200188000,188,91,만화리영락동산,196260101
5200183F00,183-F,93,만화리영락동산,196260101
5291611000,기장군11,53,만화리영락동산,196260102
5200139000,139,26,부산대청중학교,196280501
5200038000,38,2,연화교차로,196300201
5200039000,39,17,연화교차로,196300201
5200040000,40,2,연화교차로,196300201
5200063000,63,2,연화교차로,196300201
5200139000,139,29,연화교차로,196300201
5200185000,185,2,연화교차로,196300201
5200200000,200,2,연화교차로,196300201
5201003F00,1003-F,17,연화교차로,196300201
5200100000,100,2,연화교차로,196300401
5291606000,기장군6,24,기장군청,196310201
5291606000,기장군6,23,신천,196310202
5291606000,기장군6,14,기장실버타운,196320101
5291606000,기장군6,22,신앙촌,196320102
5291606000,기장군6,15,원죽1구,196320103
5291606000,기장군6,11,기장군청,196330101
5291606000,기장군6,12,신천,196330102
5291606000,기장군6,25,죽성사거리,196330201
5200037000,37,32,덕산마을,196430101
5200073000,73,5,덕산마을,196430101
5200073000,73,106,덕산마을,196430101
5200105000,105,50,덕산마을,196430101
5200107000,107,5,덕산마을,196430101
5200107000,107,102,덕산마을,196430101
5200182000,182,81,덕산마을,196430101
5200188000,188,22,덕산마을,196430101
5200302000,302,42,덕산마을,196430101
5203008000,3008,79,덕산마을,196430101
5203008F00,3008-F,80,덕산마을,196430101
5200037000,37,36,가화테라스1차,196440101
5200073000,73,110,가화테라스1차,196440101
5200105000,105,37,가화테라스1차,196440101
5200106000,106,28,가화테라스1차,196440101
5200107000,107,105,가화테라스1차,196440101
5200182000,182,85,가화테라스1차,196440101
5200184000,184,16,가화테라스1차,196440101
5200037000,37,37,강변마을,196450101
5200105000,105,55,강변마을,196450101
5200182000,182,86,강변마을,196450101
5200188000,188,27,강변마을,196450101
5200302000,302,47,강변마을,196450101
5203008000,3008,84,강변마을,196450101
5203008F00,3008-F,85,강변마을,196450101
5291657000,기장군57,58,강변마을,196450102
5200037000,37,83,가화테라스1차,196450201
5200073000,73,10,가화테라스1차,196450201
5200105000,105,60,가화테라스1차,196450201
5200106000,106,82,가화테라스1차,196450201
5200107000,107,10,가화테라스1차,196450201
5200182000,182,42,가화테라스1차,196450201
5200184000,184,63,가화테라스1차,196450201
5200302000,302,76,가화테라스1차,196450201
5200037000,37,38,독점마을,196460101
5200182000,182,87,독점마을,196460101
5200188000,188,28,독점마을,196460101
